Asset ID,Asset Class,Park ID,Park Name,Asset Type,Asset Size,Primary Field,Location,Installation Date,Asset Description,Geometry Type,Point,Line,Polygon
80449,MONUMENT,127,Enderton Park,ENGRAVED ROCK,N/A,N/A,"(49.872344536671754, -97.16173624934777)",01/01/2017 12:00:00 AM,Rex's Garden,POINT,POINT (-97.161736249348 49.872344536672),,
132059,SWING SET,1058,Fountainview Park,N/A,2 BAY,N/A,"(49.83797726700328, -97.08091780527849)",,,POINT,POINT (-97.080917805278 49.837977267003),,
76628,STAND-ALONE PLAY COMPONENT,467,East End Cultural & Leisure Centre,N/A,N/A,N/A,"(49.91263793751585, -97.09773316945554)",,,POINT,POINT (-97.097733169456 49.912637937516),,
22717,SEATING,525,Manthorne Park,BENCH,N/A,N/A,"(49.93418704673398, -97.04965215377821)",,,POINT,POINT (-97.049652153778 49.934187046734),,
40335,ATHLETIC FIELD,595,Harold Hatcher Park,DISC SPORT,THREE QUARTERS,No,"(49.90749624278314, -96.97539510864675)",,,POLYGON,,,"MULTIPOLYGON (((-96.975006670209 49.907568953028, -96.975773813505 49.90758808509, -96.975783547085 49.907421861365, -96.975016336431 49.907404400476, -96.975006670209 49.907568953028)))"
74034,SEATING,1417,Bishop Grandin Greenway,ROCK,N/A,N/A,"(49.836401338762684, -97.09983721262027)",,,POINT,POINT (-97.09983721262 49.836401338763),,
44809,SWING SET,544,London-Reay Park,N/A,2 BAY,N/A,"(49.92273424507939, -97.0711550567465)",,,POINT,POINT (-97.071155056746 49.922734245079),,
114840,MONUMENT,132,Vimy Ridge Memorial Park,MEMORIAL,N/A,N/A,"(49.885891697350246, -97.16700543315692)",06/11/2021 12:00:00 AM,The Queen's Own Cameron Highlanders of Canada,POINT,POINT (-97.167005433157 49.88589169735),,
91717,STAND-ALONE PLAY COMPONENT,524,John De Graff Park,N/A,N/A,N/A,"(49.924223902147894, -97.06157362733525)",,,POINT,POINT (-97.061573627335 49.924223902148),,
34927,SEATING,829,H. S. Paul Park,PLAYERS BENCH,N/A,N/A,"(49.8163826819147, -97.09015744019804)",,,POINT,POINT (-97.090157440198 49.816382681915),,
79054,SPORT COURT,885,La Fleche Park,TENNIS,FULL COURT,Yes,"(49.866477418996496, -97.31845113393021)",,,POLYGON,,,"MULTIPOLYGON (((-97.31846375208 49.866594195501, -97.318580148277 49.866395104158, -97.318438741003 49.866360642492, -97.318322119584 49.866559581758, -97.31846375208 49.866594195501)))"
45468,STAND-ALONE PLAY COMPONENT,158,Furby Tot Lot,N/A,N/A,N/A,"(49.89378676634593, -97.15670257242054)",,,POINT,POINT (-97.156702572421 49.893786766346),,
46830,PLAY STRUCTURE,987,Chancellor Park,5 TO 12,EXTRA LARGE,N/A,"(49.80425098245041, -97.16578799944176)",,,POINT,POINT (-97.165787999442 49.80425098245),,
71845,STAND-ALONE PLAY COMPONENT,6223,Blue Meadow Park,N/A,N/A,N/A,"(49.79841848448523, -97.20729360833109)",,,POINT,POINT (-97.207293608331 49.798418484485),,
44908,SWING SET,1056,Stewart-St. Charles Playground,N/A,2 BAY,N/A,"(49.87947401705265, -97.31919824607769)",,,POINT,POINT (-97.319198246078 49.879474017053),,
34912,SEATING,469,Morse Place C.C,PLAYERS BENCH,N/A,N/A,"(49.91186813957206, -97.08431100271076)",,,POINT,POINT (-97.084311002711 49.911868139572),,
93354,SEATING,1208,William Marshall Park,BENCH,N/A,N/A,"(49.87877627981075, -97.17868681868761)",,,POINT,POINT (-97.178686818688 49.878776279811),,
47004,PLAY STRUCTURE,1036,Arnold Avenue Park,5 TO 12,SMALL,N/A,"(49.868779852544485, -97.1267642498234)",,,POINT,POINT (-97.126764249823 49.868779852544),,
84614,SEATING,999,Assiniboine Park,BENCH,N/A,N/A,"(49.874827227078086, -97.23688579463088)",,,POINT,POINT (-97.236885794631 49.874827227078),,
36035,BICYCLE RACK,456,Bronx Park C.C,STANDARD,N/A,N/A,"(49.927158053463586, -97.10555576470203)",,,POINT,POINT (-97.105555764702 49.927158053464),,
34647,SEATING,1130,Wildwood C.C,PLAYERS BENCH,N/A,N/A,"(49.84785048321563, -97.12612744719894)",,,POINT,POINT (-97.126127447199 49.847850483216),,
76611,SEATING,467,East End Cultural & Leisure Centre,BENCH,N/A,N/A,"(49.912798929299235, -97.09798561506003)",,,POINT,POINT (-97.09798561506 49.912798929299),,
46685,PLAY STRUCTURE,1164,Alderman John O'Hare Park,2 TO 5,SMALL,N/A,"(49.90661258674037, -97.14532023947189)",,,POINT,POINT (-97.145320239472 49.90661258674),,
45781,STAND-ALONE PLAY COMPONENT,894,Tuxedo C.C,N/A,N/A,N/A,"(49.864776412502515, -97.2162992742769)",,,POINT,POINT (-97.216299274277 49.864776412503),,
22979,SEATING,345,Kildonan Park,BENCH,N/A,N/A,"(49.946411294433915, -97.10323429522111)",,,POINT,POINT (-97.103234295221 49.946411294434),,
299,ATHLETIC FIELD,692,Art McOuat Memorial Park,BASEBALL,ADULT,Yes,"(49.872760974210664, -97.07484495932395)",,,POLYGON,,,"MULTIPOLYGON (((-97.075397909295 49.873141483047, -97.07542786371 49.87238801062, -97.074262054938 49.872368104913, -97.074285757451 49.872455978993, -97.0743173308 49.872541341669, -97.074356514823 49.872623489556, -97.074402986643 49.872701745757, -97.074456363334 49.872775465441, -97.074516205073 49.87284404116, -97.074582018765 49.872906907851, -97.074650521775 49.872961557941, -97.074723535012 49.873010017842, -97.074800500742 49.873051917378, -97.074880831039 49.873086936487, -97.074963912277 49.873114807665, -97.075049109815 49.87313531801, -97.075135772846 49.873148310848, -97.075223239368 49.873153686928, -97.075310841242 49.873151405184, -97.075397909295 49.873141483047)))"
44347,SWING SET,506,Donwood Park,N/A,2 BAY,N/A,"(49.93979947163321, -97.06600807784709)",,,POINT,POINT (-97.066008077847 49.939799471633),,
24199,SEATING,443,Gainsborough Cove Tot Lot,BENCH,N/A,N/A,"(49.93321306246026, -97.20165036415028)",,,POINT,POINT (-97.20165036415 49.93321306246),,
41183,SANDBOX,678,Vermillion Park,N/A,N/A,N/A,"(49.85278695823081, -97.0652641901965)",,,POLYGON,,,"MULTIPOLYGON (((-97.065295915443 49.852790583087, -97.065269197513 49.85276687764, -97.06523246495 49.852783695141, -97.065258788162 49.852807038822, -97.065295915443 49.852790583087)))"
38623,BBQ,70,"Andrew Mynarski, V.C. Park",PEDESTAL,N/A,N/A,"(49.960319467969185, -97.18503585835441)",,,POINT,POINT (-97.185035858354 49.960319467969),,
89612,MONUMENT,999,Assiniboine Park,STATUE,N/A,N/A,"(49.86847356225725, -97.22129314533727)",,Sir William Stephenson,POINT,POINT (-97.221293145337 49.868473562257),,
82229,SEATING,1222,Reykdal Family Park,BENCH,N/A,N/A,"(49.906782550450274, -97.00154440607142)",,,POINT,POINT (-97.001544406071 49.90678255045),,
46326,STAND-ALONE PLAY COMPONENT,649,Hunterspoint Park,N/A,N/A,N/A,"(49.85661941043777, -97.30039707467057)",,,POINT,POINT (-97.300397074671 49.856619410438),,
85378,SEATING,3660,Sir Wilfrid Laurier Park,BENCH,N/A,N/A,"(49.89871438774397, -97.04976524856066)",,,POINT,POINT (-97.049765248561 49.898714387744),,
45001,STAND-ALONE PLAY COMPONENT,302,McBeth Park Playground,N/A,N/A,N/A,"(49.95706748228709, -97.08538321637484)",,,POINT,POINT (-97.085383216375 49.957067482287),,
730,ATHLETIC FIELD,590,Oxford Heights C.C,SOCCER,MINI,Yes,"(49.90783403054445, -96.99319078461644)",,,POLYGON,,,"MULTIPOLYGON (((-96.992982276239 49.907896907523, -96.993393778249 49.907904031326, -96.993399292994 49.907771153532, -96.992987792113 49.907764029763, -96.992982276239 49.907896907523)))"
123287,ATHLETIC FIELD,424,Clara Hughes Park,SOCCER,MINI,Yes,"(49.93175792459807, -97.13197801677948)",,,POLYGON,,,"MULTIPOLYGON (((-97.131573012145 49.93177879857, -97.13219630855 49.931979876096, -97.132383021414 49.931737769022, -97.131758667074 49.931535973101, -97.131573012145 49.93177879857)))"
93595,SEATING,345,Kildonan Park,BENCH,N/A,N/A,"(49.94464108303879, -97.10228909302779)",,,POINT,POINT (-97.102289093028 49.944641083039),,
34734,SEATING,663,Island Shore Park,PLAYERS BENCH,N/A,N/A,"(49.83608493797666, -97.07110631938396)",,,POINT,POINT (-97.071106319384 49.836084937977),,
107717,STAND-ALONE PLAY COMPONENT,684,Burmac Park,N/A,N/A,N/A,"(49.84480647022573, -97.05350497887402)",,,POINT,POINT (-97.053504978874 49.844806470226),,
45315,STAND-ALONE PLAY COMPONENT,762,Gauvin Park,N/A,N/A,N/A,"(49.87302699498325, -97.11919247131442)",,,POINT,POINT (-97.119192471314 49.873026994983),,
73112,STAND-ALONE PLAY COMPONENT,500,Chornick Park,N/A,N/A,N/A,"(49.94532830268621, -97.0622588801381)",,,POINT,POINT (-97.062258880138 49.945328302686),,
45219,STAND-ALONE PLAY COMPONENT,5822,Parc Dr. Rey Pagtakhan Park,N/A,N/A,N/A,"(49.840415533170905, -97.09666058020423)",,,POINT,POINT (-97.096660580204 49.840415533171),,
124937,SPORT COURT,504,Jill Officer Park,PICKLEBALL,FULL COURT,Yes,"(49.94392123707459, -97.07613337994414)",,,POLYGON,,,"MULTIPOLYGON (((-97.076105741698 49.943984812892, -97.076225806238 49.943893299362, -97.07616273524 49.943857661257, -97.076040953651 49.943950227222, -97.076105741698 49.943984812892)))"
79530,STAND-ALONE PLAY COMPONENT,286,Canoe Bay Park,N/A,N/A,N/A,"(49.88037052589864, -97.30006493209594)",,,POINT,POINT (-97.300064932096 49.880370525899),,
84638,SEATING,999,Assiniboine Park,BENCH,N/A,N/A,"(49.872407860334086, -97.2318986526762)",,,POINT,POINT (-97.231898652676 49.872407860334),,
23628,SEATING,822,Henteleff Park,BENCH,N/A,N/A,"(49.80766116872466, -97.12075126541333)",,,POINT,POINT (-97.120751265413 49.807661168725),,
49682,SEATING,1063,Central Corydon C.C-Sir John Franklin Site,BENCH,N/A,N/A,"(49.86586736987325, -97.19659798525016)",,,POINT,POINT (-97.19659798525 49.865867369873),,
125263,SEATING,424,Clara Hughes Park,BENCH,N/A,N/A,"(49.93204238141613, -97.13252015828853)",,,POINT,POINT (-97.132520158289 49.932042381416),,
72116,FITNESS EQUIPMENT,1512,Bellemer Park,FITNESS TRAIL STATION,N/A,N/A,"(49.76861264093514, -97.16490568701592)",,,POINT,POINT (-97.164905687016 49.768612640935),,
94614,SEATING,1415,Keslar Park,BENCH,N/A,N/A,"(49.79478091478491, -97.16857991480498)",,,POINT,POINT (-97.168579914805 49.794780914785),,
22559,SEATING,345,Kildonan Park,BENCH,N/A,N/A,"(49.9420815324255, -97.10359363272298)",,,POINT,POINT (-97.103593632723 49.942081532426),,
34767,SEATING,759,Norwood C.C,PLAYERS BENCH,N/A,N/A,"(49.87903589377485, -97.13163943245489)",,,POINT,POINT (-97.131639432455 49.879035893775),,
48265,SEATING,240,Birchwood Park,BENCH,N/A,N/A,"(49.87466344940392, -97.25576320397765)",,,POINT,POINT (-97.255763203978 49.874663449404),,
35107,SEATING,142,Valour C.C-Clifton Site,PLAYERS BENCH,N/A,N/A,"(49.90221077162572, -97.19048814975513)",,,POINT,POINT (-97.190488149755 49.902210771626),,
22684,SEATING,372,Consulate Park,BENCH,N/A,N/A,"(49.950680076451576, -97.1320144366982)",,,POINT,POINT (-97.132014436698 49.950680076452),,
47898,ATHLETIC FIELD,1218,Sturgeon Road Athletic Field,SOCCER,THREE QUARTERS,Yes,"(49.897229104078136, -97.27988375540207)",,,POLYGON,,,"MULTIPOLYGON (((-97.280338130712 49.897094288738, -97.27949577216 49.897026193983, -97.279429380092 49.897366483502, -97.28027183563 49.897432014173, -97.280338130712 49.897094288738)))"
72744,SEATING,169,Campion Tot Lot,BENCH,N/A,N/A,"(49.91470342481511, -97.18833694526488)",,,POINT,POINT (-97.188336945265 49.914703424815),,
114724,SWING SET,264,Voyageur Park,N/A,2 BAY,N/A,"(49.896655119557536, -97.29792324252408)",,,POINT,POINT (-97.297923242524 49.896655119558),,
173,ATHLETIC FIELD,69,Adsum Park / Maples C.C,BASEBALL,ADULT,Yes,"(49.952560132297066, -97.17709067845806)",,,POLYGON,,,"MULTIPOLYGON (((-97.177733671468 49.952989112202, -97.177730994141 49.952908938103, -97.177721043859 49.952829338818, -97.177703902924 49.952750972737, -97.177679713112 49.952674488051, -97.177648674506 49.952600517387, -97.177611043835 49.952529672579, -97.177567132354 49.952462539606, -97.177517303268 49.952399673745, -97.177461968729 49.95234159498, -97.177403246013 49.952290110241, -97.177340199463 49.952244021543, -97.177273323325 49.952203690194, -97.177203141869 49.952169432366, -97.177130205275 49.95214151662, -97.177055085322 49.9521201618, -97.176978370907 49.952105535315, -97.176900663424 49.952097751827, -97.176822572053 49.952096872354, -97.176744708985 49.952102903791, -97.17666768462 49.952115798855, -97.176592102781 49.952135456457, -97.176518555987 49.952161722492, -97.176447620799 49.95219439105, -97.176505218327 49.953023873139, -97.177733671468 49.952989112202)))"
23449,SEATING,829,H. S. Paul Park,BENCH,N/A,N/A,"(49.817583008819355, -97.09106423130096)",,,POINT,POINT (-97.091064231301 49.817583008819),,
22359,SEATING,333,Volunteer Park,BENCH,N/A,N/A,"(49.93136916273294, -97.11354935841463)",,,POINT,POINT (-97.113549358415 49.931369162733),,
128975,DISC GOLF SITE,654,La Barriere Park,N/A,N/A,N/A,"(49.71992915592911, -97.17484366266571)",,,POLYGON,,,"MULTIPOLYGON (((-97.176333265303 49.717531977316, -97.174776827539 49.717516907359, -97.173986687539 49.71868223103, -97.171281334849 49.719599912306, -97.171308858642 49.721350948598, -97.173171459673 49.721913467887, -97.173717956032 49.722269939515, -97.174893348275 49.722341404499, -97.177411199212 49.721760977344, -97.178405990483 49.720112992643, -97.178155364522 49.71933016487, -97.176973939434 49.718487314511, -97.176333265303 49.717531977316)))"
190,ATHLETIC FIELD,184,Weston Memorial C.C,BASEBALL,ADULT,Yes,"(49.92258317657742, -97.19262035128922)",,,POLYGON,,,"MULTIPOLYGON (((-97.193052182169 49.92218805132, -97.192154290718 49.922398425355, -97.192480135584 49.922978126877, -97.192530895574 49.92297718337, -97.192581387981 49.922971893425, -97.19263124132 49.92296229596, -97.192680088806 49.922948461588, -97.192727571054 49.922930492091, -97.192773338725 49.922908519676, -97.192817055094 49.922882706, -97.192858398526 49.922853240981, -97.192897064847 49.922820341402, -97.192932769579 49.922784249314, -97.192965250032 49.922745230255, -97.192994267238 49.922703571301, -97.19301960771 49.922659578947, -97.193042319789 49.922610582839, -97.193060471535 49.922559720562, -97.193073911835 49.922507415539, -97.193082528799 49.922454103204, -97.193086250693 49.922400227378, -97.193085046532 49.922346236573, -97.193078926341 49.922292580255, -97.19306794107 49.922239705111, -97.193052182169 49.92218805132)))"
22625,SEATING,72,Coronation Park,BENCH,N/A,N/A,"(49.87846715958893, -97.12385967733886)",,,POINT,POINT (-97.123859677339 49.878467159589),,
46902,PLAY STRUCTURE,820,Charing Cross Park,5 TO 12,SMALL,N/A,"(49.813725253448695, -97.1015980088253)",,,POINT,POINT (-97.101598008825 49.813725253449),,
120301,SEATING,1037,Sun Valley Park North,ROCK,N/A,N/A,"(49.938912518691176, -97.0485620673164)",,,POINT,POINT (-97.048562067316 49.938912518691),,
72157,SEATING,978,South Winnipeg C.C-Waverley Heights Site,BENCH,N/A,N/A,"(49.80978166590019, -97.16186084626439)",,,POINT,POINT (-97.161860846264 49.8097816659),,
23260,SEATING,221,Deer Lodge C.C,BENCH,N/A,N/A,"(49.88188775502994, -97.22662667086662)",,,POINT,POINT (-97.226626670867 49.88188775503),,
25434,SEATING,9,Central Park,BENCH,N/A,N/A,"(49.89700346079109, -97.14889066025651)",,,POINT,POINT (-97.148890660257 49.897003460791),,
77109,STAND-ALONE PLAY COMPONENT,1145,Stewart / Livinia Park,N/A,N/A,N/A,"(49.884275049039864, -97.31829609209501)",,,POINT,POINT (-97.318296092095 49.88427504904),,
372,ATHLETIC FIELD,1156,Whittier Park,BASEBALL,ADULT,Yes,"(49.898962906506725, -97.12247694485137)",,,POLYGON,,,"MULTIPOLYGON (((-97.123171194523 49.899505016057, -97.123183787356 49.899430359377, -97.12319004459 49.899354907099, -97.12318992172 49.89927919591, -97.123183419618 49.899203764339, -97.123170584534 49.899129148926, -97.123151507762 49.899055880405, -97.123126324996 49.898984479933, -97.123095215358 49.898915455374, -97.123058400129 49.898849297698, -97.123016141173 49.898786477478, -97.122968739077 49.898727441553, -97.122914819016 49.898670961695, -97.122856194797 49.898619381193, -97.122793309973 49.898573090305, -97.122726640334 49.898532439271, -97.122656690304 49.898497735659, -97.12258398913 49.898469242036, -97.12250908687 49.898447173988, -97.122432550238 49.898431698482, -97.122354958313 49.898422932605, -97.12227689816 49.898420942682, -97.122198960384 49.898425743768, -97.122121734666 49.898437299537, -97.122045805299 49.898455522559, -97.121971746767 49.898480274957, -97.121900119401 49.898511369454, -97.121831465136 49.898548570787, -97.121766303412 49.898591597489, -97.121763106842 49.899502034926, -97.123171194523 49.899505016057)))"
130007,SEATING,431,Fairgrove Window Park,ROCK,N/A,N/A,"(49.9438927352497, -97.20835559055863)",,,POINT,POINT (-97.208355590559 49.94389273525),,
51923,STAND-ALONE PLAY COMPONENT,590,Oxford Heights C.C,N/A,N/A,N/A,"(49.907467551698055, -96.99312682070439)",,,POINT,POINT (-96.993126820704 49.907467551698),,
44681,SWING SET,708,Kavanagh Playground,N/A,2 BAY,N/A,"(49.88564691128595, -97.10345482806015)",,,POINT,POINT (-97.10345482806 49.885646911286),,
44718,SWING SET,541,Tomlinson Park,N/A,1 BAY,N/A,"(49.91968170708248, -97.05948039705231)",,,POINT,POINT (-97.059480397052 49.919681707082),,
23040,SEATING,275,Amarynth Crescent Park,BENCH,N/A,N/A,"(49.88418482753294, -97.28528568931382)",,,POINT,POINT (-97.285285689314 49.884184827533),,
118971,SPORT COURT,136,McFadyen Playground,PICKLEBALL,FULL COURT,No,"(49.88376887334938, -97.14152869695207)",,,POLYGON,,,"MULTIPOLYGON (((-97.141616788041 49.883805129652, -97.141522109279 49.883701099732, -97.141440605863 49.883732609231, -97.141535767906 49.883836646966, -97.141616788041 49.883805129652)))"
78465,PARKING LOT,1221,St. James Civic Centre,N/A,N/A,N/A,"(49.88628987652463, -97.23380038905714)",,,POLYGON,,,"MULTIPOLYGON (((-97.233672708751 49.885981990405, -97.233617141621 49.886579717444, -97.233709183175 49.886605977443, -97.23374546742 49.886616329524, -97.233832262374 49.886641092506, -97.233927993728 49.88664777296, -97.233933599907 49.886572296573, -97.233983636494 49.885990551974, -97.233932545448 49.885989431111, -97.23393743825 49.885933437845, -97.233890747601 49.88593198009, -97.233884343986 49.885989149239, -97.233672708751 49.885981990405)))"
41217,SANDBOX,548,Yale Avenue Playground,N/A,N/A,N/A,"(49.89656267743477, -97.01096820455268)",,,POLYGON,,,"MULTIPOLYGON (((-97.010961556952 49.896576554101, -97.010988235643 49.89656693692, -97.010975117767 49.896548800769, -97.010948173462 49.896557853668, -97.010961556952 49.896576554101)))"
84346,SEATING,999,Assiniboine Park,BENCH,N/A,N/A,"(49.87428960125714, -97.2352273150129)",,,POINT,POINT (-97.235227315013 49.874289601257),,
52836,STAND-ALONE PLAY COMPONENT,394,Pritchard Playground,N/A,N/A,N/A,"(49.91427652537396, -97.1362083026042)",,,POINT,POINT (-97.136208302604 49.914276525374),,
40962,PARKING LOT,828,Maple Grove Park,N/A,N/A,N/A,"(49.79230815654052, -97.11740614320962)",,,POLYGON,,,"MULTIPOLYGON (((-97.117579602402 49.792219118885, -97.117194851331 49.792352758123, -97.11723446737 49.792397194196, -97.117617435088 49.792261092947, -97.117579602402 49.792219118885)))"
132514,SEATING,954,St. Norbert C.C,BENCH,N/A,N/A,"(49.76826943882167, -97.15280234799118)",,,POINT,POINT (-97.152802347991 49.768269438822),,
100008,SEATING,400,St. John's Park,ROCK,N/A,N/A,"(49.919831448599766, -97.1255358870035)",,,POINT,POINT (-97.125535887003 49.9198314486),,
62430,SEATING,554,Shaughnessy Park,BENCH,N/A,N/A,"(49.93512909701317, -97.18958282521007)",,,POINT,POINT (-97.18958282521 49.935129097013),,
46525,STAND-ALONE PLAY COMPONENT,219,J. Frank Johnston Park,N/A,N/A,N/A,"(49.88392048541053, -97.23189253499284)",,,POINT,POINT (-97.231892534993 49.883920485411),,
42341,ICE SKATING SURFACE,103,Melrose Park C.C,HOCKEY PEN,N/A,N/A,"(49.92346874749147, -97.09296484409982)",,,POLYGON,,,"MULTIPOLYGON (((-97.092933253271 49.923258654847, -97.092681682272 49.923572047496, -97.092676408608 49.923579002532, -97.092672480103 49.923586419811, -97.092670187498 49.923592690369, -97.092668320133 49.923599701443, -97.092667628708 49.923605704935, -97.092667991706 49.92361377963, -97.092669303557 49.923620843007, -97.09267151797 49.923628067936, -97.092674425218 49.923635010854, -97.092677804001 49.923641521418, -97.092682131639 49.923647020663, -97.092689155391 49.923653297783, -97.092697110639 49.923659003409, -97.092704873521 49.923663825646, -97.092712892425 49.923667918574, -97.092721615737 49.923671436274, -97.092730804798 49.923674668226, -97.092843413932 49.92371172965, -97.092853074541 49.923714529238, -97.092862979598 49.923716892733, -97.092873821936 49.923718538125, -97.092885374466 49.923719461679, -97.092896961713 49.923719505577, -97.092909259151 49.923718827637, -97.092919990121 49.923717537112, -97.092930738447 49.923715806759, -97.092941754361 49.923713053878, -97.092952100583 49.923709996573, -97.092961317152 49.923706773981, -97.092969421426 49.923702946277, -97.092977560412 49.923698238918, -97.092984104 49.923693652021, -97.09299001261 49.923687881047, -97.092996671908 49.923680361972, -97.093086116605 49.923572962771, -97.093165806334 49.923472331062, -97.093255631747 49.923360539061, -97.093257818339 49.923355362429, -97.093259563444 49.92335002077, -97.093260854784 49.923344551662, -97.093261683277 49.923338993578, -97.093262043093 49.923333385616, -97.093261931702 49.923327767227, -97.093261349887 49.923322177934, -97.093260301741 49.923316657056, -97.093258794637 49.92331124343, -97.093256839178 49.92330597514, -97.093254237176 49.923300486725, -97.093251148819 49.923295256508, -97.09324759949 49.923290327474, -97.093243618359 49.923285740132, -97.093239238144 49.923281532183, -97.093234494845 49.923277738211, -97.093229427444 49.923274389395, -97.093224077588 49.923271513259, -97.093218489245 49.923269133441, -97.093212708343 49.923267269498, -97.093206782392 49.923265936749, -97.093200760095 49.923265146148, -97.093096901368 49.923229457165, -97.093084365602 49.923224976039, -97.0930714931 49.923221581246, -97.093058377815 49.923219297561, -97.09304511547 49.923218141654, -97.093031802861 49.923218121959, -97.093018537154 49.923219238622, -97.093005415169 49.923221483492, -97.092992179093 49.923224949101, -97.09297929804 49.923229562413, -97.092966871317 49.923235287861, -97.092954994731 49.923242081304, -97.092943759843 49.923249890367, -97.092933253271 49.923258654847)))"
